#TYPE Selected.AwsAction
"ServiceName","Action","Description","AccessLevel","DocLink"
"AWS Private Certificate Authority","acm-pca:CreateCertificateAuthorityAuditReport","Grants permission to create an audit report for an AWS Private CA","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsprivatecertificateauthority.html"
"AWS Private Certificate Authority","acm-pca:CreatePermission","Grants permission to create a permission for an AWS Private CA","Permissions management","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsprivatecertificateauthority.html"
"AWS Private Certificate Authority","acm-pca:DeleteCertificateAuthority","Grants permission to delete an AWS Private CA and its associated private key and configuration","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsprivatecertificateauthority.html"
"AWS Private Certificate Authority","acm-pca:DeletePermission","Grants permission to delete a permission for an AWS Private CA","Permissions management","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsprivatecertificateauthority.html"
"AWS Private Certificate Authority","acm-pca:DeletePolicy","Grants permission to delete the policy for an AWS Private CA","Permissions management","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsprivatecertificateauthority.html"
"AWS Private Certificate Authority","acm-pca:DescribeCertificateAuthority","Grants permission to return a list of the configuration and status fields contained in the specified AWS Private CA","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsprivatecertificateauthority.html"
"AWS Private Certificate Authority","acm-pca:DescribeCertificateAuthorityAuditReport","Grants permission to return the status and information about an AWS Private CA audit report","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsprivatecertificateauthority.html"
"AWS Private Certificate Authority","acm-pca:GetCertificate","Grants permission to retrieve an AWS Private CA certificate and certificate chain for the certificate authority specified by an ARN","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsprivatecertificateauthority.html"
"AWS Private Certificate Authority","acm-pca:GetCertificateAuthorityCertificate","Grants permission to retrieve an AWS Private CA certificate and certificate chain for the certificate authority specified by an ARN","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsprivatecertificateauthority.html"
"AWS Private Certificate Authority","acm-pca:GetCertificateAuthorityCsr","Grants permission to retrieve an AWS Private CA certificate signing request (CSR) for the certificate-authority specified by an ARN","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsprivatecertificateauthority.html"
"AWS Private Certificate Authority","acm-pca:GetPolicy","Grants permission to retrieve the policy on an AWS Private CA","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsprivatecertificateauthority.html"
"AWS Private Certificate Authority","acm-pca:ImportCertificateAuthorityCertificate","Grants permission to import an SSL/TLS certificate into AWS Private CA for use as the CA certificate of an AWS Private CA","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsprivatecertificateauthority.html"
"AWS Private Certificate Authority","acm-pca:IssueCertificate","Grants permission to issue an AWS Private CA certificate","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsprivatecertificateauthority.html"
"AWS Private Certificate Authority","acm-pca:ListCertificateAuthorities","Grants permission to retrieve a list of the AWS Private CA certificate authority ARNs, and a summary of the status of each CA in the calling account","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsprivatecertificateauthority.html"
"AWS Private Certificate Authority","acm-pca:ListPermissions","Grants permission to list the permissions that have been applied to the AWS Private CA certificate authority","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsprivatecertificateauthority.html"
"AWS Private Certificate Authority","acm-pca:ListTags","Grants permission to list the tags that have been applied to the AWS Private CA certificate authority","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsprivatecertificateauthority.html"
"AWS Private Certificate Authority","acm-pca:PutPolicy","Grants permission to put a policy on an AWS Private CA","Permissions management","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsprivatecertificateauthority.html"
"AWS Private Certificate Authority","acm-pca:RestoreCertificateAuthority","Grants permission to restore an AWS Private CA from the deleted state to the state it was in when deleted","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsprivatecertificateauthority.html"
"AWS Private Certificate Authority","acm-pca:RevokeCertificate","Grants permission to revoke a certificate issued by an AWS Private CA","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsprivatecertificateauthority.html"
"AWS Private Certificate Authority","acm-pca:TagCertificateAuthority","Grants permission to add one or more tags to an AWS Private CA","Tagging","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsprivatecertificateauthority.html"
"AWS Private Certificate Authority","acm-pca:UntagCertificateAuthority","Grants permission to remove one or more tags from an AWS Private CA","Tagging","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsprivatecertificateauthority.html"
"AWS Private Certificate Authority","acm-pca:UpdateCertificateAuthority","Grants permission to update the configuration of an AWS Private CA","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsprivatecertificateauthority.html"
"AWS Activate","activate:CreateForm","Grants permission to submit an Activate application form","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsactivate.html"
"AWS Activate","activate:GetAccountContact","Grants permission to get the AWS account contact information","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsactivate.html"
"AWS Activate","activate:GetContentInfo","Grants permission to get Activate tech posts and offer information","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsactivate.html"
"AWS Activate","activate:GetCosts","Grants permission to get the AWS cost information","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsactivate.html"
"AWS Activate","activate:GetCredits","Grants permission to get the AWS credit information","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsactivate.html"
"AWS Activate","activate:GetMemberInfo","Grants permission to get the Activate member information","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsactivate.html"
"AWS Activate","activate:GetProgram","Grants permission to get an Activate program","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsactivate.html"
"AWS Activate","activate:PutMemberInfo","Grants permission to create or update the Activate member information","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsactivate.html"
"Amazon Managed Workflows for Apache Airflow","airflow:CreateCliToken","Grants permission to create a short-lived token that allows a user to invoke Airflow CLI via an endpoint on the Apache Airflow Webserver","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonmanagedworkflowsforapacheairflow.html"
"Amazon Managed Workflows for Apache Airflow","airflow:CreateEnvironment","Grants permission to create an Amazon MWAA environment","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonmanagedworkflowsforapacheairflow.html"
"Amazon Managed Workflows for Apache Airflow","airflow:CreateWebLoginToken","Grants permission to create a short-lived token that allows a user to log into Apache Airflow web UI","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonmanagedworkflowsforapacheairflow.html"
"Amazon Managed Workflows for Apache Airflow","airflow:DeleteEnvironment","Grants permission to delete an Amazon MWAA environment","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonmanagedworkflowsforapacheairflow.html"
"Amazon Managed Workflows for Apache Airflow","airflow:GetEnvironment","Grants permission to view details about an Amazon MWAA environment","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonmanagedworkflowsforapacheairflow.html"
"Amazon Managed Workflows for Apache Airflow","airflow:ListEnvironments","Grants permission to list the Amazon MWAA environments in your account","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonmanagedworkflowsforapacheairflow.html"
"Amazon Managed Workflows for Apache Airflow","airflow:ListTagsForResource","Grants permission to lists tag for an Amazon MWAA environment","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonmanagedworkflowsforapacheairflow.html"
"Amazon Managed Workflows for Apache Airflow","airflow:PublishMetrics","Grants permission to publish metrics for an Amazon MWAA environment","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonmanagedworkflowsforapacheairflow.html"
"Amazon Managed Workflows for Apache Airflow","airflow:TagResource","Grants permission to tag an Amazon MWAA environment","Tagging","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonmanagedworkflowsforapacheairflow.html"
"Amazon Managed Workflows for Apache Airflow","airflow:UntagResource","Grants permission to untag an Amazon MWAA environment","Tagging","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonmanagedworkflowsforapacheairflow.html"
"Amazon Managed Workflows for Apache Airflow","airflow:UpdateEnvironment","Grants permission to modify an Amazon MWAA environment","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonmanagedworkflowsforapacheairflow.html"
"AWS Amplify","amplify:CreateApp","Grants permission to create a new Amplify App","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsamplify.html"
"AWS Amplify","amplify:CreateBackendEnvironment","Grants permission to create a new backend environment for an Amplify App","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsamplify.html"
"AWS Amplify","amplify:CreateBranch","Grants permission to create a new Branch for an Amplify App","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsamplify.html"
"AWS Amplify","amplify:CreateDeployment","Grants permission to create a deployment for manual deploy apps. (Apps are not connected to repository)","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsamplify.html"
"AWS Amplify","amplify:CreateDomainAssociation","Grants permission to create a new DomainAssociation on an App","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsamplify.html"
"AWS Amplify","amplify:CreateWebHook","Grants permission to create a new webhook on an App","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsamplify.html"
"AWS Amplify","amplify:DeleteApp","Grants permission to delete an existing Amplify App by appId","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsamplify.html"
"AWS Amplify","amplify:DeleteBackendEnvironment","Grants permission to delete a branch for an Amplify App","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsamplify.html"
"AWS Amplify","amplify:DeleteBranch","Grants permission to delete a branch for an Amplify App","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsamplify.html"
"AWS Amplify","amplify:DeleteDomainAssociation","Grants permission to delete a DomainAssociation","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsamplify.html"
"AWS Amplify","amplify:DeleteJob","Grants permission to delete a job, for an Amplify branch, part of Amplify App","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsamplify.html"
"AWS Amplify","amplify:DeleteWebHook","Grants permission to delete a webhook by id","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsamplify.html"
"AWS Amplify","amplify:GenerateAccessLogs","Grants permission to generate website access logs for a specific time range via a pre-signed URL","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsamplify.html"
"AWS Amplify","amplify:GetApp","Grants permission to retrieve an existing Amplify App by appId","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsamplify.html"
