#TYPE Selected.AwsAction
"ServiceName","Action","Description","AccessLevel","DocLink"
"AWS Direct Connect","directconnect:DeleteVirtualInterface","Grants permission to delete a virtual interface","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsdirectconnect.html"
"AWS Direct Connect","directconnect:DescribeConnectionLoa","Grants permission to describe the LOA-CFA for a Connection","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsdirectconnect.html"
"AWS Direct Connect","directconnect:DescribeConnections","Grants permission to describe all connections in this region","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsdirectconnect.html"
"AWS Direct Connect","directconnect:DescribeConnectionsOnInterconnect","Grants permission to describe a list of connections that have been provisioned on the given interconnect","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsdirectconnect.html"
"AWS Direct Connect","directconnect:DescribeCustomerMetadata","Grants permission to view a list of customer agreements, along with their signed status and whether the customer is an NNIPartner, NNIPartnerV2, or a nonPartner","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsdirectconnect.html"
"AWS Direct Connect","directconnect:DescribeDirectConnectGatewayAssociationProposals","Grants permission to describe one or more association proposals for connection between a virtual private gateway and a Direct Connect gateway","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsdirectconnect.html"
"AWS Direct Connect","directconnect:DescribeDirectConnectGatewayAssociations","Grants permission to describe the associations between your Direct Connect gateways and virtual private gateways","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsdirectconnect.html"
"AWS Direct Connect","directconnect:DescribeDirectConnectGatewayAttachments","Grants permission to describe the attachments between your Direct Connect gateways and virtual interfaces","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsdirectconnect.html"
"AWS Direct Connect","directconnect:DescribeDirectConnectGateways","Grants permission to describe all your Direct Connect gateways or only the specified Direct Connect gateway","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsdirectconnect.html"
"AWS Direct Connect","directconnect:DescribeHostedConnections","Grants permission to describe the hosted connections that have been provisioned on the specified interconnect or link aggregation group (LAG)","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsdirectconnect.html"
"AWS Direct Connect","directconnect:DescribeInterconnectLoa","Grants permission to describe the LOA-CFA for an Interconnect","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsdirectconnect.html"
"AWS Direct Connect","directconnect:DescribeInterconnects","Grants permission to describe a list of interconnects owned by the AWS account","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsdirectconnect.html"
"AWS Direct Connect","directconnect:DescribeLags","Grants permission to describe all your link aggregation groups (LAG) or the specified LAG","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsdirectconnect.html"
